"titledwpi"
"Apparatus for protecting e.g. credit card through personal computing device, has electrically conductive sheath for surrounding electronic device in first position, where sheath surrounds portion of electronic device in second position"
"System for providing social commerce affiliate exchange services using a beacon device, Internet and user interface, comprises a processing device that is coupled to memory and account manager creates affiliate program account for the user"
"System for using a stored value instrument in electronic transactions and for storage and retrieval of information subject to authorization by a data controller"
"System for using a stored value instrument in electronic transactions and for storage and retrieval of information subject to authorization by a data controller"
"System for using a stored value instrument in electronic transactions and for storage and retrieval of information subject to authorization by a data controller"
"Electronic transaction conducting system for merchant, has server with receiving structure that receives information in response to request, and storing structure storing information so that consumer does not have to register separately"
"System for facilitating transactions between consumers and merchants, has transaction portal disposed in data communication on network, where interactive web page specifically tailored to consumer on portal is generated"
"Networked system for adding funding card to mobile wallet, in which near field communication is utilized between the funding card and the user device and user of user device is authenticated, where funding card is added to user account"
"Networked system for adding funding card to mobile wallet, in which near field communication is utilized between the funding card and the user device and user of user device is authenticated, where funding card is added to user account"
"Networked system for adding funding card to mobile wallet, in which near field communication is utilized between the funding card and the user device and user of user device is authenticated, where funding card is added to user account"
"System for tuning and optimizing e.g. production version advertisement placement engine, by simulation, has processor for computing summary metric from results by using prediction model, where metric includes performance prediction"
"System for making secure financial transactions, particularly purchase payments, has mobile device for executing rich Internet application that is run on rich Internet application runtime"
"Computer system for accessing resource pages of e-commerce websites, has processor for utilizing x-path to access resource page, where processor determines whether set of elements located within resource page are valid"
"Payment provider system for providing tokenized data to e.g. buyer, has hardware processor for determining merchant payment account for merchant, and processing split payment to partner account using merchant payment account"
"Method for enhancing presentation of shared or pinned resource to computer system, involves enhancing pinned resource with buy-it functionality that permits user to initiate purchase of item depicted in pinned resource from pinboard"
"Data item's e.g. directory listing, selective publication enabling method for use in e.g. directory publisher, involves ranking items for presentation to user, where ranking is performed using respective presentation values"
"System for obtaining and paying instant credit from driver's license at point of sale in online shopping, has processor for accessing account of user, receiving last four digits of security number of user and processing payment request"
"System for obtaining and paying instant credit from driver's license at point of sale in online shopping, has processor for accessing account of user, receiving last four digits of security number of user and processing payment request"
"System for obtaining and paying instant credit from driver's license at point of sale in online shopping, has processor for accessing account of user, receiving last four digits of security number of user and processing payment request"
"Network-based electronic commerce (e-commerce) method involves receiving confirmation from payment site that payment for consumer purchase transaction has been received after sending a payment request to payment site"
"System for conducting gift value transaction, notifies gift recipients for tracking gift recipient account balances at different merchants with buyer imposed conditions set for specific merchants"
"Method for displaying savings plan on user interface, involves calculating new-savings rate for set of items, and updating user interface to present new-savings rate for set of items"
"System for managing site outage in client device for use by seller, has processor-implemented management action module for performing management action based on identifying item listing, where action comprises extending listing end time"
"Currency e.g. dollar, authorization and conversion system, has network-based authorization and currency conversion service provided on network server over World-Wide Web and accessible to and interacted with buyers and merchants"
"Currency e.g. dollar, authorization and conversion system, has network-based authorization and currency conversion service provided on network server over World-Wide Web and accessible to and interacted with buyers and merchants"
"System for providing merchant check-in and shopping notifications, comprises input device for receiving shopping preference for user and communication module that communicates shopping preference and attributes"
"Computer system for managing digital wallets by electronic device, has transaction processor executed by processing device to perform transaction using digital wallet in view of relationship between first asset and second asset"
"Artificial intelligence (AI)-based assessment system used in robust and adaptive AI modeling, has processor that approves or denies electronic transaction requested by user based on overall risk level predicted using created ensemble model"
"Method for determining use of display characteristic, involves receiving request to display content corresponding to item, and communicating that layout position is allocated to content that corresponds to item related to another content"
"System for providing merchant-customer engagement for online and mobile payment, has hardware processor that is operable to display primary customer account and primary purchase information on display adjacent to view of primary customer"
"Method for building store product finders, involves using one or more processors coupled to memory for matching portion of one or more retrieving products with store product category including product subcategories for store product finder"
"System for facilitating communication of orders and payments in merchant drive through using wireless beacons, has processors adapted to process first payment request for order using first identifier from check-in information and order"
"System for conducting wish list transaction through e.g. direct to home TV, has processors for scanning content being viewed by recipient of wish list for user and communicating alert to user when content is related to item on wish list"
"Method for implementing distributed commerce and viral marketing regime by utilizing e.g. button embedded in XML web page, involves receiving transaction request generated by widget, and providing transaction confirmation"
"Merchant device system for providing localized identifier broadcasts to alert users of available process, has processor for broadcasting Universally Unique Identifier over short range wireless communications within range to device of user"
"Value exchange facilitating method for use in financial institution, involves notifying secondary user about value exchange transaction and allocating value is allocated between primary and secondary user"
"Value exchange facilitating method for use in financial institution, involves notifying secondary user about value exchange transaction and allocating value is allocated between primary and secondary user"
"Value exchange facilitating method for use in financial institution, involves notifying secondary user about value exchange transaction and allocating value is allocated between primary and secondary user"
"Value exchange facilitating method for use in financial institution, involves notifying secondary user about value exchange transaction and allocating value is allocated between primary and secondary user"
"Value exchange facilitating method for use in financial institution, involves notifying secondary user about value exchange transaction and allocating value is allocated between primary and secondary user"
"Value exchange facilitating method for use in financial institution, involves notifying secondary user about value exchange transaction and allocating value is allocated between primary and secondary user"
"Value exchange facilitating method for use in financial institution, involves notifying secondary user about value exchange transaction and allocating value is allocated between primary and secondary user"
"Method for displaying savings plan on user interface, involves updating user interface to cause first savings rate for first funding source and second savings rate for second funding source for first item to be displayed"
"System for displaying locally broadcasted URLs for checkout and payment, has hardware processor processing one of URLs for broadcasts associated with selection and displaying one of checkout and payment processes retrieved using one of URLs"
"Computer system e.g. mobile communication device for facilitating on-line gifting, has processor to provide user with selectable options with options allowing user to accept item from other user and select item from selectable options"
"System for facilitating network of personalized device to determine data for shopping predictions, has multiple processors for executing process to retrieve item from physical merchant location and deliver item to user using delivery device"
"System for performing online transaction activity to e.g. buy product, in retail marketplace, has augmentation module creating augmented content, and displaying module instructing user device to augmented display content"
"System for performing online transaction activity to e.g. buy product, in retail marketplace, has augmentation module creating augmented content, and displaying module instructing user device to augmented display content"
"System for conducting electronic transactions with merchants over network, has consumer information server that receives connection request from consumer in response to electronic message transmitted to consumer"
"System for authenticating online purchases, has download identification (ID) is accessed on electronic data storage device, status is provided for third party in response to third party providing download ID"
"System for online shopping by mobile device at physical location, has processor that changes image of information about item for sale, user enters code to interact with image, receives payment request and processes payment request"
"System for facilitating digital wallet transaction, has processors determine recommended digital wallets from identified digital wallets, and to provide merchant with recommended digital wallets to present to user for purchase request"
"Method for displaying product items for sale on electronic-commerce website for shoppers, involves determining size of icons, and causing icons to be displayed on client device at determined size"
"System for performing online shopping checkout and payment, has processor executing instructions to receive payment request and process payment request without need for user to provide login information"
"Method for providing dynamic content to facilitate online transactions using merchant system, involves receiving user information at merchant system, and receiving dynamic content at merchant system in response to user information"
"System for facilitating e.g. shopping of merchants at different physical locations via e.g. Internet, has single or multiple processors operable to automatically generate payment mode from modes and to display payment mode on mobile device"
"Computer-implemented image-processing method for monitoring logistics data with delivery of cargo involves determining query image matches reference image based on one index correlating descriptor pair and outputting reference image"
"Computer-implemented image-processing method for monitoring logistics data with delivery of cargo involves determining query image matches reference image based on one index correlating descriptor pair and outputting reference image"
"Computer-implemented image-processing method for monitoring logistics data with delivery of cargo involves determining query image matches reference image based on one index correlating descriptor pair and outputting reference image"
"System for providing information to aid users and facilitating fuel purchases at fuel providers, has processors configured to provide recommended fuel provider locations based on user account information and vehicle information"
"System for displaying items available in interactive merchant's store/sales environment remotely within e.g. residential room by virtual display device, has communication module being in connection with interface and non-transitory memory"
"System for performing offline ecommerce purchases using item catalog for e.g. banking application by user, has non-transitory memory for receiving purchase request from user device when user device reconnects to network"
"System for transmitting purchase requests to user based on user purchase order for e.g. concert ticket, using e.g. smart phone, has hardware processors for completing purchase request with merchant without requiring user input from user"
"Method for providing inventory of golf clubs based on custom golf club fitting, involves detecting hand dimension, composing query with parameter and receiving item information identifying multiple items having size from database"
"Method for performing automated detection of in-store product, involves displaying graphical view of in-store product display on screen of portable electronic device, and providing portion of graphical view as location indicator"
"System for determining order details based on phrase matching, has hardware processor for determining whether to require authorization from user associated with user account, prior to communicating requests for orders to merchants"
"System for facilitating WiFi transactions, processes payment of items added to account for consumer in response to mobile device disconnecting from WiFi network"
"Device for performing electronic authorization of payment for e.g. goods, through e.g. mobile phone, has processor offering incentive to user in exchange for user linking funding sources other than cellular phone carrier of user"
"System for facilitating group shopping with shared shopping list, has hardware memory that stores shopping list that is associated with users and hardware processors are configured to receive check-in information from multiple users"
"Method for providing online financial transactions payments with seamless user authentication, involves performing purchase through interface of application using online wallet based on information"
"System for displaying virtual shopping cart contents of third party virtual shopping carts, has hardware processors retrieving virtual shopping cart contents and providing virtual shopping cart contents for display on display device"
"Method for facilitating machine translation optimization for enhancing transactions, involves causing database to-be searched for matching items, and causing translation algorithm to be modified based on actions taken by human user"
"System for processing pooled transactions to shop goods or services at establishments, has hardware processors for communicating pooled payment amount to user device and receiving indication to process pooled transaction from user device"
"System for performing recognition and interaction of merchant items, has hardware processor sending information corresponding to object having one of preferences that causes image of object to be displayed on device"
"Service provider system for detecting location data of co-located users with common interest, has multiple processors determining shared interest between first user and second user using interest information and knowledge level information"
"System for facilitating digital wallet transaction e.g. electronic wallet (eWallet), has non transitory memory to transmit recommended list of digital wallets presented as portion of merchant web interface"
"System for assessing risk of fraudulent listing based on listing information by computing device, has processor for determining whether listing webpage is fraudulent based on risk value and predetermined threshold value for variables"
"System for assisting in electronic shopping experience, has processor that limits search results to one item having sales price less than displayed balance amount and causes one item to be displayed in user interface"
"System for facilitating purchase of an item on a social networking website, has processors to receive a payment request directly from a user accessing a payment button associated with an item on a social networking website"
"System for post transaction order modification, has post transaction order modification module to provide immediate change of transaction when change selector is selected while there is time remaining in time display"
"System for determining true cost of item with associated purchases of communication device e.g. smart phone, has total purchase price which is communicated to communication device of user through network interface component"
"Method for managing de-queuing of transaction queues, involves adjusting operation of processing module in response to determining to limit de-queue rate"
"Merchant physical location product information system, has hardware processor that provides pricing information and inventory information for first product through network for display on first customer device"
"Method for communicating in chat sessions using chat bots to provide real-time recommendations for negotiations, involves transmitting third chat text to first chat session through chat bot"
"System for making online payments through e.g. smart phone for electronic commerce applications, has processor for authenticating account of user, and completing app-based checkout process for items in response to account"
"Customer information retrieval system for consumer shopping, has processor which is configured to send notification of customer key pair and to receive customer information of customer associated with customer key through network"
"Method for managing transaction queues, involves performing risk analysis on selected requested transaction as portion of determining whether to process payment for selected requested transaction"
"Method for managing transaction queues, involves performing risk analysis on selected requested transaction as portion of determining whether to process payment for selected requested transaction"
"Device for facilitating purchases of product by proxy shopper for another person from home, has processor for transmitting response to query requesting to user to purchase product over network and removing product from shopping list"
"Computing device system for detecting image data for micro-expression analysis and data services, has hardware processor for determining action to execute with system based on state of user and processing action with resource of system"
"System for providing a dynamic hosted shopping cart for on-line transactions, comprises a communication module to communicate with seller servers and a buyer device, where a processor makes electronic shopping cart available on buyer device"
"System for helping customer with shopping at merchant physical location, has hardware processors for providing instruction to remove indicator for product subset from shopping list product location screen"
"System for suggesting gift in e.g. jewelry store to first user for purchase for second user for weddings, has gift suggestion module for providing gift suggestion for display on user device to identify user and item type"
"User device for providing content to facilitate online transactions, has processor for causing display to display dynamic content in browser window provided by browser application, where content is determined by service provider system"
"Method for on-line payment of goods and services, involves determining whether account exists associated with device or web browser and processing payment if account exists without authentication from user"
"System for conducting electronic commerce transaction for ordering e.g. toy in online by using computer tablet, has processor module for initiating reorder of merchandise item for buyer in response to detecting submission of identifier"
"System for verifying purchases using portable electronic device with commerce infrastructure, comprises non-transitory memory that stores multiple instructions, where merchant location is notified about user selected product"
"System for determining order details based on phrase matching, has processor that processes first payment for first request and second payment for second request"
"System for use in sharing shopping information on social platform, determines whether first user is authorized, to add item to list of watching items offered for sale, associated with second user, based on predetermined information"
"System for facilitating transactions in connection with service providers, has processor that generates comparative data for one or more service providers or entities based on historical data of service providers or entities"
"Method of automatic item identification and transaction processing, involves causing purchase transaction for item, including request to payment provider server to transfer funds to account corresponding to merchant account information"
"System i.e. networked system for implementing instant payments on mobile computing device for purchasing goods in e.g. online shopping site, has processors determining whether website is designated for instant payments"
"System i.e. networked system for implementing instant payments on mobile computing device for purchasing goods in e.g. online shopping site, has processors determining whether website is designated for instant payments"
"Event indicator inspecting method for use in computer system, involves enabling token to be received by transaction entity e.g. bank, where token corresponds to account of aggregating entity"
"System for implementing e.g. payment transactions based on facial recognition, has processors for identifying payee represented by image from designated payees and processing payment to payee identified by facial recognition process"
"On-line transaction processing method used in purchasing items and services over electronic networks e.g. Internet, by processing transaction if transaction identifier (ID) and information about user are authenticated by payment provider"
"System for managing concurrent secure elements on mobile device, has processor that activates first secure element in response to determining first secure element corresponds to first application"
"Mobile device for facilitating customer identity validation by central depository, has hardware processors for receiving request from user and displaying unique code on display device by mobile identity validation application"
"System for payment profile migration, has new set of payment tokens generation comprises generating new payment token to new payment profile"
"Method for performing offline vending transactions via Internet on e.g. wireless appliance, involves validating token to perform vending transaction, and deleting token from remote server when vending transaction is complete"
"System for alerting credit card or other online or electronic purchase fraud by applying user mobile device location, comprises computer storage for storing account information of multiple users and multiple merchants"
"Networked system for generating suggestions for exchanging foreign currency for credit in restricted account, has suggestion module for generating suggestion information for transaction locations and transmitting information to user device"
"System for assessing and determining validity of commercial transaction, has hardware processors to receive image of payment instrument for user, and to determine geo-location of user device at time associated with capture of image"
"Method for providing social network payments for making online payments, involves receiving request by social network payment gateway device over communication network for making payment"
"System for facilitating user authentication for electronic transactions, comprises memory that stores payment account of user, where multiple users who checked at merchant are identified based on image through facial recognition process"
"User device system for realizing two-factor authentication during ultrasonic audio communication between devices, has processors executing instructions for displaying page and processing authentication request based on audio communication"
"Computer system for replaying of tokenized payment transactions, comprises a token manager to create an association between a token and a tokenized payment transaction, and a wallet manager that determines to provide token to merchant"
"System for facilitating credit line sharing for various applications, has processor for designating donated portion of user's credit line for user and applying donated portion of user's credit line for transaction conducted by user"
"System for facilitating credit line sharing for various applications, has processor for designating donated portion of user's credit line for user and applying donated portion of user's credit line for transaction conducted by user"
"Verification system for electronic-commerce transactions, comprises a non-transitory memory storing a common identifier that identifies a user, and hardware processor which is coupled to the memory"
"Verification system for electronic-commerce transactions, comprises a non-transitory memory storing a common identifier that identifies a user, and hardware processor which is coupled to the memory"
"Verification system for electronic-commerce transactions, comprises a non-transitory memory storing a common identifier that identifies a user, and hardware processor which is coupled to the memory"
"Modular device payment module has non-transitory memory system that enables transmission of some funding source information from payment module database to conduct payment transaction and transmission of virtual currency"
"Modular device payment module has non-transitory memory system that enables transmission of some funding source information from payment module database to conduct payment transaction and transmission of virtual currency"
"Modular device payment module has non-transitory memory system that enables transmission of some funding source information from payment module database to conduct payment transaction and transmission of virtual currency"
"Modular device payment module has non-transitory memory system that enables transmission of some funding source information from payment module database to conduct payment transaction and transmission of virtual currency"
"Modular device payment module has non-transitory memory system that enables transmission of some funding source information from payment module database to conduct payment transaction and transmission of virtual currency"
"System for authentication depending on device capabilities and user requests, has network interface component that receives device parameters for communication device"
"Method for operating e.g. mobile telephone for identifying party participating in transaction, involves transmitting value of token to token issuer with information usable to identify second party by second device"
"Method for operating e.g. mobile telephone for identifying party participating in transaction, involves transmitting value of token to token issuer with information usable to identify second party by second device"
"Method for operating e.g. mobile telephone for identifying party participating in transaction, involves transmitting value of token to token issuer with information usable to identify second party by second device"
"Method for building robust computer model, involves generating number of representations by hardware processors to represent subset of features, and building computer model by hardware processors based on generated representations"
"System for facilitating in-store purchasing using mobile device e.g. smart telephone, has processor which sends communication with PIN code of transaction to user authorizing purchase if user is authorized to purchase product"
"System for processing machine learning attributes, has processors for identifying transaction attribute as risk attribute associated with user transaction in response to determining that transaction attributes identifies transaction status"
"and \\"device identifier\\""
NA
NA
NA
NA
"| USAA | EQUIFAX INC |  | FIRST DATA CORP |  |  | VISA INT SERVICE ASS | FACTORTRUST INC | EQUIFAX INC | CORELOGIC SOLUTIONS LLC"
"Method for processing financial transaction using transaction card by payment provider system, involves processing payment to payment provider from particular funding instrument in response to receiving particular funding instrument"
"System for processing electronic payment transaction through electronic transaction service, has machine learning model predicting fraud probability of new account that uses assigned particular account cluster"
"Device for retrieving electronic receipt by using computing device, has processor for presenting updated merchant receipts to user on user interface of user device to enable user to select receipt from updated merchant receipts"
"Public ledger authentication system for authenticating electronic transactions, has hardware processors that are coupled to non-transitory memory, where identification of public ledger addresses is received through network from payer device"
"System for securely providing data in compliance with data security standards, has processor to send second programming code to user device that will generate iframes providing data entry field and to communicate input directly with system"
"Method for performing hardware and token based user authentication, involves transmitting payment token to merchant device, where payment token is configured to enable payment to be made from payment account associated with user to merchant"
"Method for making proceeds of automated clearing house (ACH) transaction available to user, involves making requested amount associated with transaction available before settlement of transaction by hardware processor"
"System for use in chip and pin payments, has mobile device of the merchant that executes a third party application of a party different from the payment provider"
"System for use in chip and pin payments, has mobile device of the merchant that executes a third party application of a party different from the payment provider"
"System for use in chip and pin payments, has mobile device of the merchant that executes a third party application of a party different from the payment provider"
"Method for processing multi-leg transaction for purchase of product from vendors, involves preventing execution of multi-leg transaction, and executing multi-leg transaction non-sequentially in response to authorization of sub-transactions"
"Electronic transaction method using mobile device e.g. smart phone involves identifying payment options associated with device identifier, and providing code identifying payment option associated with payment instrument information"
"Electronic transaction method using mobile device e.g. smart phone involves identifying payment options associated with device identifier, and providing code identifying payment option associated with payment instrument information"
"Method for sharing funds between a group of users for common transactions, involves receiving a respective funding source and creating electronic shared payment pool based on the funding sources of the users and the policy"
"Authentication system for authenticating user using electronic tokens, has non-transitory memory for storing multiple credentials of user, where hardware processors are coupled to memory and configured to read instructions from memory"
"Authentication system for authenticating user using electronic tokens, has non-transitory memory for storing multiple credentials of user, where hardware processors are coupled to memory and configured to read instructions from memory"
"Authentication system for authenticating user using electronic tokens, has non-transitory memory for storing multiple credentials of user, where hardware processors are coupled to memory and configured to read instructions from memory"
"Method for providing stateless application framework in data processing system, involves transmitting second job request comprising job descriptor and second context data by second instance of stateless application to data processing engine"
"Method for conducting transactions with automated teller machine devices by smart phone, involves executing automated teller machine transaction request in response to determining that authentication data is associated with device signature"
"Method for automatically determining data loading configuration for computer-based rule engine, involves modifying computer-based transaction processing engine by hardware processors according to determined data loading configuration"
"Method for quick response (QR) code data transfer, involves verifying first entity in transaction, and processing data transfer between second entity and first entity based on first QR code processing flow"
"Public ledger authentication system used to authenticate online and/or mobile payment system, has processor which authenticates user in response to second user authentication key matching first user authentication key"
"Facilitation method of account verification over network, involves posting, by processors, funds received from the account with financial institution to client account with service provider, after linking account with financial institution"
"System for transferring funds from bank account to electronic wallet to make online payments for user, has processors receiving information about funds transfer from financial institution, and allocating funding amount to user account"
"System for transferring funds from bank account to electronic wallet to make online payments for user, has processors receiving information about funds transfer from financial institution, and allocating funding amount to user account"
"System for transferring funds from bank account to electronic wallet to make online payments for user, has processors receiving information about funds transfer from financial institution, and allocating funding amount to user account"
"Method for conducting digital wallet registration to create digital/mobile wallets for users using e.g. mobile phone, involves transmitting information associated with digital wallet to user using contact preference"
"Method for conducting digital wallet registration to create digital/mobile wallets for users using e.g. mobile phone, involves transmitting information associated with digital wallet to user using contact preference"
"Method for conducting digital wallet registration to create digital/mobile wallets for users using e.g. mobile phone, involves transmitting information associated with digital wallet to user using contact preference"
"Method of remote disabling unsupported features of application e.g. money transfer executed on client device, determining feature set of application from configuration information associated with application and remote client device"
"Method of remote disabling unsupported features of application e.g. money transfer executed on client device, determining feature set of application from configuration information associated with application and remote client device"
"System for communicating with customer through wireless communication beacons, has processor identifying communication for transmittal to device using customer account and merchant account, and transmitting communication to mobile device"
"System for loading of digital wallet with funds such as from gift card, has processors which transfer funds from digital wallet to specified recipient as gift"
"System for processing payment transaction using configurable payment card, has user-configured use restriction that requires associated user device in geographic proximity to location of payment transaction"
"Allowing access to value holding account, by receiving request for second account code, generating second account code responsive to request and communicating second account code to device"
"Automated teller machine transaction system for conducting transactions with automated teller machine devices by e.g. mobile telephone, has processor for executing instructions for conducting machine transaction to process transaction"
"System for interaction of merchant and customer, has tablet computer and memory configured to execute instructions to cause customer screen to transition to merchant screen with customer screen"
"Computing device system, has hardware processors reading instructions from non-transitory memory to cause system to receive user voice input from user determining user input for transaction from user voice input and process transaction"
"Mobile transaction device for implementing location or event check-in transactions, has merchant groups and individual merchants to user select and check in at merchant groups that present by display device"
"System for correcting interruption to electronic commerce session for online goods or services purchasing applications, has communication module facilitating completion of electronic commerce session using alternate communication mode"
"System for conducting transactions based on physical interactions, has processors for determining transaction details based on gesture and for initiating and processing transaction based on gesture and determination of transaction details"
"Method for providing e.g. financial transactions, associated with merchant providing goods and services to e.g. mobile device of user, involves processing funds transfer between merchant and user based on transaction"
"System for facilitating payment e.g. financial transaction on mobile device e.g. smart phone, has processing component that processes payment for transaction by debiting each funding source"
"System for displaying payment codes automatically on user device for use in making online payments, comprises memory for storing user account authentication token, where processors read instructions from memory for detecting beacon system"
"System for conducting image-based MMS transactions, has hardware processor which process multimedia messaging service (MMS) transaction based on image and transaction information by payment provider server"
"Wearable device for performing a secure transaction associated with a user, has a sensing element to detect a state indicating the wearable device meets an enabled condition, where transaction module facilitates secure transaction process"
"System for verifying possession of card for e.g. telephone or online transaction by card user, has hardware processors operable to access memories to remove account take over restrictions if card is authorized card of account"
"Computer system for providing communication and features for mobile transactions and payments, determines to generate rendezvous request for mobile transaction and generates rendezvous request for mobile transaction"
"System for peer linking and funding of white label merchant stored value accounts using user device e.g. smart phone, has processor that funds first white label merchant stored value account with respective first funding amounts"
"Computing device system for use in processing of transactions, comprises a non-transitory memory for storing communication protocol information with a communication protocol for establishing a wireless connection"
NA
"System for authenticating user online payment transactions, has processor to determine whether user device is associated with user that was previously authenticated"
"System for authenticating user online payment transactions, has processor to determine whether user device is associated with user that was previously authenticated"
"System for authenticating user online payment transactions, has processor to determine whether user device is associated with user that was previously authenticated"
"Merchant device system, has hardware processor for communicating message to payment card over short range wireless communication at merchant location, where payment card uses output display device to display message to user"
"System for secure transaction processing, has processor which communicates transaction identifier to payment provider over network in response to reception of transaction identifier and detection of gesture"
"System for transmitting data to client devices e.g. smart phone based on retrieval locations, has compensation data component that generates compensation data based on indication of locations where compensation amount is retrievable"
"Money transferring method for use in network environment, involves operating sender's device to transmit information relating to transfer and recipient to third party service provider via network"
"System for payment code generation using wireless beacon at merchant location, has network interface component to receive check-in information and request from wireless beacon user utilizes payment code at merchant location"
"System for employing Near Field Communication functionality of mobile telephone for use in payment transactions, has communication device wirelessly communicating checkout token to reader of mobile device for use by mobile application"
"Method for enabling peer-to-peer financial transaction between mobile devices, involves transmitting request and payment information to payment provider to cause payment provider to complete transfer from account"
"Managing method for loyalty groups at point-of-sale (POS) access, involves providing communication to user device in which user interface displays prompt for providing access to additional user details to upgrade type of loyalty membership"
"System for performing transaction, has processors for transmitting payment from account associated with user of computing device to account associated with recipient in response to determining that authentication is successful"
"System for performing location-based electronic identification and authentication, has service provider device performing transaction for session by using funding instrument that corresponds to selected user based on selected user"
"Method for conducting payment through EMV-approved electronic credit card between merchant and cardholder using mobile phone, involves transmitting purchase and updated payment card information to bank server conducting card payment"
"Method for accessing transactions through augmented reality (AR) devices, involves generating new interactive transaction element providing access to transaction at server"
"Method for accessing transactions through augmented reality (AR) devices, involves generating new interactive transaction element providing access to transaction at server"
"System for financial transactions using preferred payment, causes payment corresponding to transaction of user at point-of-sale (POS) device to be processed using suggested payment instrument"
"System, particularly computing system, such as smartphone for determining accepted forms of payment, such as cash, or checks, has processors to process received information to determine forms of payment accepted by merchant"
"Third party channel integration platform system for providing interfaces to third party channels, has processors for transmitting update to order associated with purchase request to third party channel for display on party channel page"
"System for providing payment options to a user, has payment method module to generate list of possible payment methods for user based on user information displayed on user device and receives payment method from merchant through user device"
"System for facilitating shared mobile payments among users during purchasing of e.g. physical products in electronic commerce applications, has processors for facilitating portion of payment to merchant from each user"
